/*
**
**  Swift/XRT light curve for 1ES 2344+514.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   57320.403907       0.005767        0.84956        0.04421        0.97717     1
   57327.112262       0.005796        1.22744        0.05561        0.96802     1
   57334.165659       0.006551        1.32391        0.05027        0.98236     1
   57341.330537       0.006246        1.44737        0.05451        0.97535     1
   57348.312013       0.006043        2.18667        0.09532        0.95922     1
   57351.445759       0.005611        0.73090        0.03284        0.94740     0
   57353.033096       0.006476        1.12364        0.03838        0.94281     0
   57355.099582       0.005244        1.31268        0.05795        0.96358     1
   57359.518076       0.036085        1.97224        0.05144        0.14617     0
   57361.489554       0.005550        1.74561        0.06565        0.92753     0
   57363.280525       0.005576        1.40065        0.04438        0.94862     0
   57364.515082       0.309216        1.25156        0.02974        0.03426     0
   57365.149267       0.005576        1.60422        0.04721        0.93306     0
   57371.932183       0.004576        1.20031        0.06640        0.72022     1
   57373.052411       0.004503        1.50083        0.08847        0.97965     1
   57377.713084       0.000087        2.99594        0.96414        0.90672     1
   57379.568013       0.005549        1.41665        0.05726        0.98681     1
   57383.884752       0.005505        1.22879        0.05298        0.98444     1
   57390.700502       0.299486        1.33567        0.03743        0.03869     1
   57397.976379       0.936093        1.41602        0.03573        0.01671     1
   57404.598392       0.040497        1.40030        0.04963        0.17858     1
   57411.207848       0.002556        0.94055        0.06875        0.97747     1
   57613.719216       0.198098        1.40549        0.04406        0.04764     1
   57620.867863       0.095561        1.90650        0.32374        0.00138     0
   57620.871278       0.098846        1.46909        0.05410        0.06656     1
   57623.929071       0.040337        1.29463        0.04043        0.25843     1
   57626.788613       0.102332        1.32187        0.03512        0.13010     1
   57629.115825       0.095396        1.67257        0.35660        0.00094     0
   57629.121336       0.100865        1.02837        0.03335        0.11313     1
   57688.083736       0.008483        0.41854        0.01929        0.98009     1
   57690.934471       0.008541        0.53698        0.02154        0.98289     1
   57693.060041       0.007989        0.56235        0.02305        0.97626     1
   57696.191056       0.008904        0.50188        0.02050        0.98961     1
   58504.867494       0.033888        0.56202        0.02614        0.24051     1
   58511.566906       0.037955        0.88473        0.03404        0.21475     1
   58521.957866       0.008773        0.94224        0.03640        0.98771     1
   58525.608638       0.008004        0.76482        0.03485        0.98458     1
   58532.514166       0.467486        0.74281        0.19213        0.00032     0
   58532.516752       0.470029        0.66057        0.01846        0.03668     1
   58539.885346       0.008367        0.87649        0.03654        0.97383     1
   58546.301201       0.035587        0.61835        0.02454        0.21138     1
   58553.381930       0.008323        0.58956        0.02285        0.98233     1
   58560.020720       0.009107        0.42526        0.01868        0.97740     1
   58567.378739       0.004096        0.46839        0.02903        0.98665     1
   58701.063135       0.005752        1.00285        0.07226        0.96488     1
   58702.158045       0.037752        0.88056        0.04128        0.17465     1
   58703.121841       0.005926        0.94223        0.04494        0.98897     1
   58704.773738       0.005403        0.54735        0.02815        0.97286     1
   58707.960778       0.005157        0.65676        0.03096        0.97714     1
   58716.131809       0.004982        0.57484        0.02925        0.98576     1
   58724.121238       0.038270        1.04894        0.03210        0.21119     0
   58760.986506       0.037031        1.49016        0.03106        0.29740     0
   59017.177947       0.007437        0.26907        0.01645        0.98036     1
   59018.172538       0.007989        0.40581        0.01953        0.97447     1
   59023.149704       0.007902        0.47776        0.02115        0.97900     1
   59027.131051       0.007800        0.49156        0.02142        0.98875     1
   59048.145596       0.039829        0.46027        0.01642        0.30593     1
   59052.424769       0.340462        0.49381        0.01480        0.04820     1
   59053.489071       0.471279        0.56064        0.01117        0.08191     1
   59054.275255       0.072656        0.48402        0.01751        0.18679     1
   59079.181436       0.009442        0.52191        0.02069        0.98354     1
   59080.438889       0.006943        0.53109        0.02378        0.97578     1
   59084.187877       0.039872        0.43478        0.01452        0.39544     1
   59089.438908       0.245785        0.45232        0.01712        0.06412     1
   59107.191642       0.073601        0.43008        0.01464        0.20231     1
   59112.906756       0.468243        0.46110        0.01445        0.03507     1
   59117.135498       0.105455        0.43646        0.01541        0.14192     1
   59129.578884       0.275258        0.42644        0.01417        0.05889     1
   59130.970479       0.060745        0.54064        0.02075        0.21507     1
   59131.241403       0.006464        0.46078        0.02267        0.98646     1
   59135.110753       0.039901        0.47188        0.02349        0.16392     1
   59140.062270       0.059947        0.54968        0.02425        0.14869     1
   59145.103891       0.076651        0.73097        0.02418        0.20204     1
   59165.861005       0.107038        0.51780        0.01782        0.13779     1
   59169.283955       0.005621        0.57567        0.02722        0.98967     1
   59171.904937       0.040860        0.61490        0.01863        0.32720     1
   59191.121040       0.005345        0.58044        0.02886        0.97323     1
   59196.985906       0.041848        0.46112        0.01610        0.30801     1
   59203.881643       0.036386        0.90768        0.03616        0.23319     1
   59221.921475       0.063354        1.45487        0.34757        0.00138     0
   59221.929091       0.070913        1.18393        0.03534        0.16747     1
   59225.865803       0.028631        1.40762        0.31950        0.00328     0
   59225.873478       0.036227        1.03411        0.03027        0.38477     1
   59404.128526       0.067267        0.87668        0.02350        0.27986     1
   59406.141989       0.028819        1.02435        0.04505        0.22485     1
   59408.234778       0.070739        0.92918        0.02944        0.19265     1
   59410.162926       0.064144        0.99277        0.03058        0.20772     1
   59412.185918       0.099485        0.91205        0.02640        0.16402     1
   59414.142120       0.132850        1.10146        0.03095        0.12366     1
   59428.059506       0.037694        0.73191        0.02597        0.30612     1
   59430.018234       0.009514        0.70401        0.02446        0.98594     1
   59431.046433       0.041732        0.55229        0.02046        0.39924     1
   59433.041646       0.034033        0.53148        0.02199        0.24306     1
   59434.829213       0.238116        0.60490        0.01703        0.07003     1
   59441.298296       0.275969        0.73593        0.02320        0.05806     1
   59443.129604       0.039829        0.67558        0.01804        0.39114     1
   59459.075584       0.004968        0.80724        0.04575        0.96834     1
   59491.203458       0.665266        0.44899        0.01512        0.02560     1
   59496.954841       0.040279        0.85838        0.02740        0.35780     1
   59516.227683       0.005621        0.43261        0.02397        0.95831     1
   59543.173941       0.005912        0.51797        0.02715        0.98590     1
   59552.092048       0.026959        0.99586        0.04694        0.21560     1
   59553.126788       0.066265        1.07776        0.04315        0.10780     1
   59554.125169       0.006072        1.00065        0.04558        0.96710     1
   59555.179755       0.006333        0.69230        0.03359        0.78685     1
   59556.409543       0.231434        0.55738        0.02536        0.02701     1
   59756.391789       0.272759        0.61833        0.02198        0.04928     1
   59763.183855       0.043228        0.44018        0.01692        0.27782     1
   59769.152069       0.042356        0.48316        0.01699        0.28769     1
   59788.161253       0.007481        0.57285        0.02399        0.97866     1
   59793.166178       0.039364        0.68445        0.02383        0.34619     1
   59797.174982       0.009049        0.50077        0.02021        0.97598     1
   59811.088308       0.008890        0.51837        0.02102        0.98017     1
   59815.227525       0.038434        0.54869        0.02007        0.25686     1
   59816.125757       0.008933        0.55661        0.02157        0.97680     1
   59825.878896       0.071073        0.33357        0.01583        0.13685     1
   59841.037120       0.036299        0.26759        0.01376        0.29859     1
   59843.157746       0.033205        0.52620        0.02492        0.23131     1
   59847.588370       0.561627        0.38864        0.01838        0.01507     1
   59855.052288       0.007088        0.46305        0.03269        0.44214     1
   59871.010827       0.005839        0.30269        0.01964        0.96309     1
   59875.255948       0.007945        0.50628        0.02208        0.98173     1
   59879.130563       0.036764        0.62001        0.02355        0.22010     1
   59883.181191       0.038914        0.37631        0.01933        0.19333     1
