/*
**
**  Swift/XRT light curve for BL Lacertae.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   56786.617380       0.001758        0.30429        0.04894        0.96060     1
   56791.025969       0.003893        0.20011        0.01944        0.97025     1
   56793.156880       0.071552        0.19604        0.01464        0.09068     1
   56796.948103       0.006014        0.23085        0.01700        0.95158     1
   56800.693423       0.005767        0.23934        0.01764        0.96366     1
   56804.092944       0.005607        0.26425        0.01890        0.96006     1
   56808.746653       0.005403        0.23257        0.01795        0.96946     1
   56820.747097       0.005665        0.17988        0.01944        0.96708     1
   56824.870631       0.005738        0.20281        0.01626        0.95194     1
   56828.885256       0.004997        0.21374        0.01815        0.95377     1
   56836.665203       0.006275        0.18093        0.01661        0.96286     1
   56840.938303       0.462157        0.23342        0.02710        0.00582     1
   56848.079115       0.005592        0.18394        0.01932        0.70370     1
   56852.676240       0.008439        0.19939        0.01672        0.96679     1
   56856.213264       0.004764        0.20890        0.01824        0.94747     1
   56860.330549       0.005505        0.18002        0.01584        0.96306     1
   56864.063976       0.001685        0.16806        0.02742        0.95985     1
   56868.338273       0.005462        0.16422        0.01509        0.95521     1
   56872.455080       0.005984        0.12116        0.01234        0.96807     1
   56876.490162       0.106326        0.15026        0.01127        0.08001     1
   56883.053570       0.004764        0.15977        0.01599        0.96040     1
   56890.447789       0.005636        0.17664        0.01539        0.96874     1
   56897.714409       0.005694        0.17148        0.01517        0.94860     1
   56904.581231       0.002789        0.20576        0.02638        0.99228     1
   56911.520932       0.006130        0.19678        0.01696        0.93442     1
   56912.809597       0.173085        0.31815        0.02256        0.03600     1
   56918.565259       0.002789        0.39872        0.03246        0.97561     1
   56920.183535       0.005345        0.38056        0.02383        0.96254     1
   56925.239715       0.005389        0.25363        0.02075        0.95642     1
   56930.293703       0.007684        0.24499        0.01536        0.96611     1
   56939.484872       0.006101        0.29554        0.01909        0.97472     1
   56942.085336       0.005621        0.22045        0.01713        0.96232     1
   56946.311832       0.036096        0.30167        0.02048        0.15109     1
   56951.179872       0.037447        0.22898        0.01763        0.14739     1
   56956.344198       0.002629        0.29320        0.02898        0.96174     1
   56968.144538       0.000566        0.34642        0.06693        0.99002     1
   56976.135546       0.006086        0.27329        0.01821        0.96144     1
   56981.125429       0.006493        0.17533        0.01419        0.94813     1
   56985.113957       0.007553        0.20470        0.01417        0.96002     1
   56998.032742       0.005403        0.16913        0.01510        0.96756     1
   57004.103207       0.003036        0.24659        0.02477        0.95871     1
   57008.093813       0.006188        0.16975        0.01435        0.96312     1
   57012.157477       0.006377        0.19637        0.01671        0.96551     1
   57031.797167       0.005607        0.17341        0.01532        0.93553     1
   57045.181623       0.005825        0.24217        0.01748        0.96758     1
   57052.959196       0.005374        0.20347        0.01683        0.95158     1
   57059.022845       0.005592        0.16637        0.01578        0.95542     1
   57066.686552       0.005781        0.28640        0.01934        0.96375     1
   57073.701841       0.699517        0.32816        0.01901        0.01173     1
   57080.981742       0.006420        0.22413        0.01605        0.96774     1
   57087.633987       0.004881        0.28518        0.02951        0.93250     1
   57094.694339       0.004939        0.22092        0.01816        0.97540     1
   57101.952606       0.005694        0.44078        0.02366        0.97909     1
   57109.077616       0.864715        0.23260        0.02542        0.00333     1
   57115.131835       0.005636        0.34156        0.02186        0.97327     1
   57122.983929       0.005607        0.26537        0.02472        0.95564     1
   57129.042539       0.005331        0.24510        0.01881        0.94510     1
   57136.690078       0.005679        0.34236        0.03397        0.52977     1
   57144.395347       0.005331        0.36962        0.02333        0.96239     1
   57150.515527       0.005955        0.36920        0.02160        0.95561     1
   57156.108423       0.005418        0.28674        0.01961        0.97552     1
   57157.567908       0.005665        0.32760        0.02115        0.94606     1
   57157.636311       0.004706        0.30526        0.02879        0.97497     1
   57158.568123       0.006841        0.25143        0.01656        0.96358     1
   57159.765246       0.005563        0.25323        0.01893        0.94797     1
   57160.041818       0.005403        0.26193        0.02601        0.95475     1
   57161.906022       0.005738        0.22128        0.01972        0.94636     1
   57162.960392       0.005578        0.26259        0.01864        0.96980     1
   57164.093561       0.005738        0.23082        0.01746        0.96220     1
   57171.545680       0.005694        0.25694        0.01868        0.97007     1
   57183.351567       0.093544        0.26071        0.01764        0.06768     1
   57188.739523       0.033946        0.25630        0.01586        0.22150     1
   57189.309675       0.272236        0.30605        0.01860        0.04008     1
   57191.673120       0.237956        0.57052        0.01984        0.04375     1
   57192.634606       0.006348        0.43781        0.02425        0.97305     1
   57196.486676       0.002891        0.79999        0.06081        0.95639     1
   57197.754675       0.005738        0.35842        0.02199        0.95497     1
   57198.823055       0.003326        0.49471        0.04309        0.95664     1
   57199.470998       0.006072        0.33987        0.02037        0.97155     1
   57200.017464       0.005418        0.34386        0.02861        0.81235     1
