/*
**
**  Swift/XRT light curve for LS I +61 303.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   57004.113681       0.006420        0.37464        0.02065        0.97040     1
   57018.190880       0.636172        0.17655        0.00845        0.03016     1
   57032.938216       0.000639        0.14961        0.04185        0.96307     1
   57039.061252       0.006101        0.21531        0.01618        0.96694     1
   57312.301594       0.271307        0.15581        0.01506        0.01873     1
   57319.082459       0.005723        0.28686        0.01928        0.96788     1
   57333.545318       0.365054        0.18846        0.02075        0.00864     1
   57347.861522       0.004416        0.20382        0.02413        0.95692     1
   57351.779418       0.005258        0.30584        0.02112        0.97188     1
   57359.372735       0.005011        0.23128        0.01864        0.95863     1
   57361.231086       0.006348        0.09176        0.01436        0.96796     1
   57363.158137       0.005040        0.20765        0.02303        0.96604     1
   57365.218118       0.005491        0.23674        0.01811        0.97136     1
   57367.211261       0.005389        0.48252        0.02598        0.97357     1
   57369.270629       0.005055        0.20850        0.02470        0.94830     1
   57371.197564       0.005897        0.31583        0.03267        0.94584     1
   57382.894333       0.005621        0.15727        0.01460        0.96626     1
   57388.144069       0.005897        0.18221        0.01619        0.96253     1
   57390.206961       0.005505        0.16437        0.01593        0.97839     1
   57392.131175       0.006319        0.28224        0.01817        0.97255     1
   57394.268026       0.005578        0.22010        0.01930        0.97416     1
   57396.120519       0.007248        0.29101        0.01732        0.95215     1
   57398.186815       0.005549        0.38182        0.02391        0.95875     1
