/*
**
**  Swift/XRT light curve for Mrk 501.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   55907.896446       0.006302       11.07083        0.10836        1.00000     0
   55917.062580       0.005466        9.97233        0.10908        0.99841     0
   55922.079490       0.005923       11.35349        0.11216        1.00000     0
   55931.093529       0.005781       15.81777        0.13324        1.00000     0
   55938.048326       0.007925       11.63151        0.10251        0.99781     0
   55945.876160       0.005755       13.60011        0.12583        0.99950     0
   55952.615199       0.005611       12.06667        0.14492        0.99278     0
   55959.900232       0.005987        9.91496        0.10327        1.00000     0
   55966.586228       0.005408       13.26986        0.18069        0.98983     0
   55972.082695       0.004308       10.50965        0.12628        0.99896     0
   55977.301229       0.005726        7.87835        0.09954        0.99444     0
   55981.247509       0.005958        6.63726        0.08546        0.99709     0
   55985.251741       0.005868        7.32811        0.09590        0.99211     0
   55989.260730       0.005897        8.67528        0.10133        0.99558     0
   55994.212038       0.006681        8.23968        0.09012        0.99740     0
   56000.146091       0.005260       10.92079        0.11788        0.99890     0
   56005.171375       0.005668        8.24659        0.10797        0.99438     0
   56009.434193       0.006045        8.87931        0.09950        0.99665     0
   56011.619581       0.170671        9.84817        0.10494        0.03459     0
   56015.455903       0.005897       10.29875        0.12384        0.99657     0
   56017.321302       0.005781        8.53852        0.09958        0.99750     0
   56019.225013       0.037390        8.00192        0.08864        0.18090     0
   56019.461235       0.005434        7.84375        0.09871        0.99840     0
   56023.085011       0.005955        7.07691        0.09478        0.98882     0
   56027.553289       0.005726        7.40321        0.09540        0.99293     0
   56032.178869       0.005839        8.48584        0.09946        0.99356     0
   56034.254146       0.005544        7.64509        0.10160        0.99113     0
   56036.048449       0.005694        8.07013        0.10115        0.99441     0
   56038.381519       0.005984        6.34182        0.08406        0.99710     0
   56040.127626       0.005666        7.50356        0.09595        0.99591     0
   56042.399817       0.005694        6.16792        0.09268        0.99238     0
   56044.002759       0.000436        5.29999        0.53453        0.99892     1
   56044.008583       0.004606        6.68650        0.09821        0.99749     0
   56046.416567       0.005639        6.77864        0.08935        0.99590     0
   56047.418275       0.006016        7.22107        0.09032        0.99327     0
   56048.153035       0.005955        6.88003        0.08958        0.99514     0
   56053.094339       0.005639        6.91346        0.09035        0.98974     0
   56054.952375       0.005926        6.50617        0.08731        0.99023     0
   56056.034507       0.005752        7.10011        0.09255        0.99447     0
   56059.363780       0.006331        6.90672        0.08952        0.99086     0
   56061.330726       0.035946        6.94060        0.09334        0.14968     0
   56066.314402       0.005029        7.80194        0.13244        0.97986     0
   56073.338173       0.005576        9.42810        0.10642        0.99481     0
   56074.093255       0.034549        8.32736        0.12676        0.16387     0
   56076.056721       0.036513        8.76780        0.10229        0.15728     0
   56077.277939       0.005379        9.60460        0.10810        0.99839     0
   56078.211022       0.003397        8.84382        0.13076        0.99699     0
   56078.427231       0.005405        8.32339        0.10192        0.99304     0
   56086.978242       0.005781       13.03551        0.14708        0.99850     0
   56089.051843       0.005752        9.68552        0.11548        0.99447     0
   56090.053942       0.005752       10.87851        0.11314        0.99899     0
   56090.927695       0.005639        9.16682        0.10350        0.99897     0
   56093.993032       0.005576        9.44500        0.18811        0.96004     0
   56095.053971       0.005049       10.37667        0.11792        0.99771     0
   56097.052779       0.000272       13.36098        0.70097        0.65411     0
   56101.283239       0.004251       10.94921        0.13278        0.99784     0
   56103.286665       0.006360       10.47321        0.10427        1.00000     0
   56110.364000       0.005405       10.65535        0.18546        0.97484     0
   56116.497922       0.202037        7.34283        0.12504        0.03002     0
   56131.471903       0.004456        9.07508        0.11931        0.99563     0
   56138.157064       0.005434       12.87587        0.12399        0.99894     0
   56383.029333       0.006039        6.14945        0.08221        0.99281     0
   56389.446259       0.005810        6.23122        0.08569        0.99353     0
   56391.163718       0.035558        6.01937        0.13076        0.16430     0
   56393.416230       0.035153        5.03115        0.08112        0.15136     0
   56395.330247       0.272494        5.02287        0.02620        0.20147     0
   56397.469893       0.005781        5.69953        0.10083        0.97948     0
   56399.107752       0.030402        4.87194        0.08932        0.18018     0
   56401.410900       0.006421        4.81069        0.07373        0.98288     0
   56405.350279       0.005955        4.20828        0.07289        0.97959     0
   56409.126762       0.035720        4.44607        0.07936        0.14342     0
   56411.890709       0.001617        4.36832        0.23576        0.94518     0
   56414.222851       0.005579        5.46695        0.08525        0.98444     0
   56416.145772       0.000894        5.33415        0.20350        0.98445     0
   56425.372165       0.006970        5.85220        0.07683        0.98672     0
   56427.301717       0.000865        6.08189        0.21551        0.98962     0
   56431.370322       0.005347        4.70839        0.11261        0.96158     0
   56436.388533       0.006565        6.17333        0.07865        0.99339     0
   56439.719928       0.000286        3.55590        0.29314        0.98186     0
   56443.003107       0.000087        3.13833        0.90596        0.99892     1
   56443.039683       0.035972        4.51639        0.07321        0.16125     0
   56447.332834       0.005058        3.54158        0.06978        0.98112     0
   56463.286489       0.005830        8.38566        0.12632        0.98710     0
   56467.224034       0.005781        5.95878        0.08517        0.99550     0
   56472.229481       0.005897        9.18579        0.10429        0.99804     0
   56476.301317       0.005425        6.37655        0.08873        0.99467     0
   56479.913824       0.005576        7.69002        0.09801        0.99377     0
   56480.239560       0.005553        8.11971        0.10171        0.99427     0
   56483.921216       0.008614       13.81524        0.15064        0.65484     0
   56485.046118       0.005926       13.18832        0.12057        1.00000     0
   56485.179796       0.005576       11.76755        0.11756        0.99948     0
   56485.844123       0.001936       11.08978        0.22644        0.74909     0
   56485.979142       0.004167       11.62561        0.14069        0.99684     0
   56486.314221       0.005897       12.05000        0.11756        0.99853     0
   56487.047856       0.005579        9.65237        0.10813        0.99585     0
   56487.116170       0.006707        9.72623        0.09879        0.99612     0
   56487.282715       0.039491        8.38427        0.07786        0.30915     0
   56488.011400       0.032703        7.93807        0.12584        0.10524     0
   56489.395427       0.005929        8.42581        0.09576        0.99561     0
   56491.321606       0.005434       10.28119        0.11276        0.99894     0
   56493.841704       0.036759       12.07589        0.13180        0.19211     0
   56495.128755       0.005923       10.81415        0.13116        0.99658     0
   56497.741465       0.005749        8.10591        0.13265        0.97987     0
   56499.616797       0.006102        8.54850        0.09933        0.99716     0
   56501.613399       0.007402        9.56839        0.09254        0.99805     0
   56501.886337       0.006681        8.67060        0.09266        0.99610     0
   56503.612534       0.006881        5.97126        0.08249        0.98150     0
   56504.887819       0.000946        7.89440        0.29708        0.99270     0
   56505.616344       0.007228        7.41839        0.09394        0.98719     0
   56507.623844       0.006707        4.60674        0.06943        0.98619     0
   56507.891948       0.006649        4.26478        0.06713        0.98259     0
   56509.622784       0.007752        4.60292        0.06476        0.98582     0
   56510.898422       0.005709        4.85429        0.28014        0.15389     0
   56511.620146       0.006238        5.39157        0.07847        0.98887     0
   56513.886543       0.005813        5.41343        0.08400        0.98158     0
   56515.032368       0.005810        5.85013        0.08324        0.99303     0
   56516.864944       0.046837        5.09559        0.08286        0.10940     0
   56517.103249       0.005781        5.04339        0.07789        0.98899     0
   56519.836898       0.074870        6.97573        0.06346        0.15644     0
   56521.030560       0.005553        7.41184        0.09419        0.99531     0
   56523.038428       0.005984        6.13044        0.08615        0.98839     0
   56525.099245       0.005611        6.61850        0.08835        0.99536     0
   56527.863305       0.035275        9.26077        0.11131        0.14280     0
   56529.370388       0.006675        8.70064        0.09384        0.99653     0
   56531.972165       0.005582        7.99175        0.10013        0.99430     0
   56533.977754       0.006244        7.09541        0.08650        0.99537     0
   56540.050676       0.000436        9.58265        0.75963        0.99892     1
   56540.056364       0.004737        9.38329        0.11432        0.99756     0
   56717.872646       0.005810        8.60819        0.09963        0.99851     0
   56719.933664       0.005923        9.11215        0.10078        0.99658     0
   56721.406200       0.005608        8.51707        0.09949        0.99690     0
   56723.931415       0.006045        7.02649        0.08686        0.99713     0
   56725.931486       0.006013        7.72668        0.09168        0.99663     0
   56729.211253       0.005871        6.33272        0.08457        0.99458     0
   56731.072457       0.005987        6.42832        0.08484        0.99178     0
   56733.544598       0.006102        6.96479        0.08725        0.99668     0
   56735.407590       0.005602        9.12910        0.10643        0.99742     0
   56737.864880       0.005929        8.53046        0.09707        0.99951     0
   56739.013736       0.005668        8.25819        0.10319        0.99541     0
   56740.207373       0.005778        7.83077        0.09457        0.99750     0
   56741.931964       0.005492       10.85932        0.14354        0.98841     0
   56742.198917       0.005929        9.07012        0.10003        0.99610     0
   56743.880215       0.005891        9.64017        0.10626        0.99804     0
   56745.472215       0.006215        9.29425        0.10103        0.99814     0
   56747.811564       0.005781        8.95012        0.10140        0.99550     0
   56748.205884       0.062847        8.94022        0.06987        0.19346     0
   56748.470195       0.075608        8.82855        0.05122        0.31869     0
   56751.207393       0.059951        8.93223        0.10084        0.09677     0
   56753.464446       0.001487        8.93887        0.20496        0.99393     0
   56754.469308       0.005663        8.70458        0.10020        0.99745     0
   56756.474110       0.005732        8.90078        0.12484        0.98435     0
   56757.184111       0.036713       10.21523        0.13412        0.15654     0
   56760.082426       0.005781       11.55176        0.14658        0.99149     0
   56764.085851       0.005784       11.51764        0.11725        0.99900     0
   56767.352092       0.005521        9.27725        0.10567        0.99843     0
   56769.147395       0.006071        9.84058        0.11203        0.99476     0
   56772.076371       0.005538        7.31676        0.13694        0.96447     0
   56775.343528       0.006447        7.69022        0.08889        0.99372     0
   56778.069742       0.005260        7.90056        0.17706        0.94994     0
   56781.350219       0.006013        9.45995        0.13143        0.98460     0
   56782.072364       0.006071       10.41088        0.13714        0.99380     0
   56784.084935       0.003238       10.10418        0.14377        0.99887     0
   56786.068560       0.005723       12.62680        0.15474        0.99191     0
   56787.464810       0.005984       13.94612        0.12637        0.99903     0
   56789.545256       0.006102       13.42143        0.11895        1.00000     0
   56797.671281       0.005784       18.18510        0.14990        1.00000     0
   56800.193996       0.005289       19.42002        0.15381        1.00000     0
   56801.935259       0.005694       13.88625        0.12535        0.99898     0
   56802.398448       0.011568       11.36113        0.12168        0.98349     0
   56802.865374       0.011568       11.87578        0.08192        0.99900     0
   56803.290920       0.037159       11.16373        0.08102        0.31010     0
   56803.865631       0.011568       10.43842        0.07697        0.99850     0
   56804.400335       0.011453        9.83956        0.07469        0.99848     0
   56805.043691       0.036849        8.59896        0.12872        0.09649     0
   56808.941324       0.005868       10.11881        0.12790        0.98915     0
   56811.330717       0.005379       12.06028        0.12014        1.00000     0
   56824.832972       0.104479       12.22290        0.09859        0.08207     0
   56826.196476       0.005608       12.90440        0.12423        0.99897     0
   56829.002760       0.000436       13.85777        0.98379        0.99892     1
   56829.005795       0.005987       15.38825        0.15778        0.70473     0
   56830.002760       0.000436       10.21885        0.79644        0.99892     1
   56830.007750       0.004039       12.27165        0.14207        0.99924     0
   56831.002180       0.004080       14.16541        0.15090        0.99861     0
   56832.002760       0.000436       14.56313        0.97604        0.99892     1
   56832.029277       0.025567       15.87603        0.14516        0.26114     0
   56832.256003       0.003727       14.35498        0.16256        0.99950     0
   56832.983775       0.001965       10.61870        0.19573        0.99701     0
   56834.054153       0.004858       12.49476        0.13169        0.99821     0
   56834.989197       0.007269       13.11425        0.11114        0.99920     0
   56835.254146       0.005553       12.10305        0.11927        1.00000     0
   56836.991029       0.008938       11.33685        0.09282        0.99903     0
   56838.051572       0.006736       13.08184        0.12410        0.99736     0
   56838.993526       0.006447       16.26300        0.13694        0.99955     0
   56841.025683       0.026386       13.06241        0.11504        0.24452     0
   56842.463170       0.008325       14.67194        0.10715        1.00000     0
   56843.052348       0.008067       12.71363        0.10346        0.99928     0
   56844.049648       0.005205       14.33845        0.13569        0.99944     0
   56845.050614       0.007028       13.54988        0.12483        0.99835     0
   56846.078221       0.034948       11.89444        0.09870        0.24129     0
   56847.048185       0.003293       11.64345        0.16190        0.99609     0
   56855.076959       0.034818       12.43247        0.16529        0.14755     0
   56856.077591       0.034907       16.74615        0.14210        0.15870     0
   56856.894668       0.036577       17.91437        0.14459        0.15616     0
   56858.077401       0.035093       21.11908        0.18922        0.13019     0
   56858.963178       0.036794       21.13676        0.16135        0.14504     0
   56860.080315       0.038435       18.80420        0.13101        0.19827     0
