/*
**
**  Swift/XRT light curve for OJ 287.
**
**  Data taken from the automatic processing at http://www.swift.psu.edu/monitoring/
**
**  When using these data and results in publications, please reference M.C. Stroh & A.D. Falcone 2013, ApJS, 207, 28; arXiv: 1305.4949.
**
**  Key:
**
**   BinCenter      - Center of time bin (MJD)
**   BinHW          - One-half of the full time bin size (days)
**   Rate           - The background subtracted, PSF corrected and pile-up corrected source count rate (cts/s).
**   RateError      - 1 sigma error in source count rate (cts/s)
**   FracExp        - Conversion factor between bin size and observing time
**   Mode           - 0 if in Windowed Timing (WT)
**                    1 if in Photon Counting (PC)
**
**
**  Upper limits have an error listed as -1.00000.
**
*/
      BinCenter          BinHW           Rate      RateError        FracExp  Mode
   55984.547837       0.005621        0.21510        0.01685        0.96672     1
   55998.457090       0.135929        0.32040        0.01770        0.05874     1
   56005.071255       0.005825        0.33762        0.02079        0.97798     1
   56012.626710       0.005302        0.37866        0.02344        0.97003     1
   56040.934943       0.087995        0.38503        0.01829        0.09423     1
   56266.748852       0.002237        0.32052        0.03242        0.98594     1
   56271.229579       0.005825        0.25525        0.01787        0.97773     1
   56285.510332       0.005636        0.20157        0.01620        0.96951     1
   56294.591908       0.006667        0.23205        0.01617        0.98665     1
   56299.465143       0.006348        0.18441        0.01496        0.96543     1
   56306.749312       0.002760        0.27379        0.03485        0.97462     1
   56313.222898       0.003486        0.20770        0.02262        0.99255     1
   56321.572934       0.006231        0.17726        0.01468        0.97302     1
   56334.791062       0.002469        0.17823        0.02337        0.95155     1
   56341.811408       0.005926        0.19368        0.01549        0.98422     1
   56349.297388       0.003951        0.19684        0.01988        0.98147     1
   56355.369297       0.005679        0.17783        0.01511        0.97196     1
   56369.488362       0.170645        0.21078        0.01520        0.03866     1
   56376.139773       0.005345        0.19951        0.01669        0.96550     1
   56437.643225       0.006057        0.36282        0.02141        0.97708     1
   56628.388387       0.006043        0.23602        0.01751        0.98108     1
   56635.335108       0.005839        0.28738        0.01902        0.97654     1
   56642.140180       0.005650        0.27774        0.01913        0.96726     1
   56649.742247       0.005636        0.21853        0.01805        0.95827     1
   56656.623578       0.003486        0.12086        0.01637        0.95857     1
   56663.209309       0.003167        0.18026        0.02096        0.96354     1
   56670.864903       0.035762        0.17179        0.02122        0.16977     1
   56677.488559       0.005839        0.21736        0.01656        0.98226     1
   56683.904559       0.006536        0.16788        0.01406        0.97367     1
   56698.571377       0.005694        0.16116        0.01978        0.96701     1
   56705.969565       0.006130        0.14115        0.01291        0.97876     1
   56726.691166       0.305354        0.16851        0.01305        0.02401     1
   56733.181207       0.005563        0.30046        0.02401        0.98136     1
   56740.395320       0.006057        0.41196        0.02231        0.96887     1
   56753.791562       0.141754        0.27225        0.01515        0.06331     1
   56760.410164       0.036227        0.21737        0.01713        0.15089     1
   56763.223479       0.104264        0.21427        0.01249        0.09774     1
   56770.476982       0.434791        0.30186        0.01637        0.01944     1
   56775.546686       0.436635        0.26926        0.02049        0.01102     1
   56992.947725       0.005040        0.31491        0.02155        0.97135     1
   57013.245942       0.001060        0.41899        0.05340        0.99705     1
   57020.965689       0.005839        0.30236        0.02003        0.94868     1
   57034.416242       0.005258        0.34317        0.02206        0.96855     1
   57041.623312       0.004416        0.24822        0.02065        0.97033     1
   57062.252351       0.003893        0.26672        0.02337        0.96321     1
   57069.507549       0.005621        0.25173        0.01922        0.96872     1
   57090.302818       0.036052        0.31479        0.02319        0.14834     1
   57104.911236       0.002963        0.28955        0.02650        0.98912     1
   57140.369193       0.006478        0.23147        0.01620        0.97721     1
   57140.781400       0.005360        0.23347        0.02062        0.96980     1
   57141.100558       0.004968        0.22869        0.01871        0.96979     1
   57141.639943       0.005839        0.25539        0.01799        0.97956     1
   57142.364787       0.006028        0.29115        0.01916        0.97363     1
   57142.844936       0.005738        0.21330        0.01660        0.96997     1
   57143.362523       0.004822        0.22586        0.01841        0.98540     1
   57143.773210       0.005215        0.20612        0.01725        0.97170     1
   57144.239613       0.005491        0.18342        0.01563        0.97845     1
   57144.701094       0.005113        0.20469        0.01753        0.97136     1
   57145.426382       0.005534        0.23796        0.01822        0.97532     1
   57145.699709       0.005810        0.23559        0.01725        0.98445     1
   57146.357678       0.006173        0.19772        0.01528        0.98099     1
   57146.765894       0.005621        0.21248        0.01660        0.98713     1
   57147.355299       0.006478        0.20338        0.01598        0.96860     1
   57147.725869       0.106762        0.18829        0.01646        0.04751     1
   57148.352665       0.005665        0.18081        0.01623        0.96221     1
   57148.760411       0.005534        0.19029        0.01613        0.95779     1
   57149.017403       0.006188        0.20406        0.01589        0.97655     1
   57150.026167       0.006435        0.17138        0.01406        0.97476     1
   57150.879257       0.005433        0.20141        0.01661        0.96996     1
   57151.513262       0.440180        0.19669        0.01093        0.02707     1
   57152.014834       0.005999        0.19751        0.01558        0.97359     1
   57152.681047       0.005679        0.17906        0.01524        0.97591     1
   57153.085039       0.007989        0.20437        0.01400        0.97447     1
   57153.547269       0.006202        0.19623        0.01539        0.96819     1
